open_time,open,high,low,close,volume
2025-11-05 23:03:00,957.61,957.62,956.59,956.87,66.42
2025-11-05 23:04:00,956.86,956.87,955.45,955.52,213.677
2025-11-05 23:05:00,955.52,956.12,955.39,955.75,72.239
2025-11-05 23:06:00,955.75,956.38,955.75,956.38,90.015
2025-11-05 23:07:00,956.38,957.16,956.29,956.8,115.075
2025-11-05 23:08:00,956.8,956.8,956.15,956.21,111.961
2025-11-05 23:09:00,956.2,956.5,955.47,955.7,60.994
2025-11-05 23:10:00,955.7,957.14,955.7,956.97,115.702
2025-11-05 23:11:00,956.97,957.3,956.28,956.32,107.61
2025-11-05 23:12:00,956.32,956.35,955.8,956.05,80.656
2025-11-05 23:13:00,956.05,956.23,956.01,956.09,37.582
2025-11-05 23:14:00,956.09,956.58,955.99,956.29,112.786
2025-11-05 23:15:00,956.29,957.1,956.24,957.09,110.429
2025-11-05 23:16:00,957.09,957.09,956.6,956.71,33.596
2025-11-05 23:17:00,956.72,956.8,956.35,956.7,23.5
2025-11-05 23:18:00,956.7,957.38,956.43,956.93,41.677
2025-11-05 23:19:00,956.93,957.35,956.91,957.32,49.673
2025-11-05 23:20:00,957.33,957.7,957.18,957.41,33.929
2025-11-05 23:21:00,957.41,958.2,957.19,958.13,56.946
2025-11-05 23:22:00,958.13,959.11,958.12,958.51,202.983
2025-11-05 23:23:00,958.52,958.53,957.67,958.2,112.557
2025-11-05 23:24:00,958.19,958.48,957.9,958.37,91.238
2025-11-05 23:25:00,958.38,958.8,958.12,958.48,47.917
2025-11-05 23:26:00,958.49,959.69,958.04,958.85,610.482
2025-11-05 23:27:00,958.84,960.69,958.79,960.35,919.203
2025-11-05 23:28:00,960.36,960.91,960.16,960.68,269.087
2025-11-05 23:29:00,960.69,960.86,960.52,960.52,109.892
2025-11-05 23:30:00,960.53,960.6,960.35,960.43,285.095
2025-11-05 23:31:00,960.42,960.76,959.41,959.79,214.181
2025-11-05 23:32:00,959.8,960.8,959.52,960.79,96.977
2025-11-05 23:33:00,960.8,960.8,959.42,959.42,186.59
2025-11-05 23:34:00,959.43,959.61,959.2,959.61,101.676
2025-11-05 23:35:00,959.6,959.6,958.75,958.81,56.443
2025-11-05 23:36:00,958.81,959.65,958.81,959.64,142.479
2025-11-05 23:37:00,959.65,960.08,959.35,960.01,123.785
2025-11-05 23:38:00,960.01,960.01,959.12,959.13,85.736
2025-11-05 23:39:00,959.13,959.13,958.87,958.88,94.482
2025-11-05 23:40:00,958.87,959.62,958.87,959.59,195.231
2025-11-05 23:41:00,959.59,960.34,959.13,960.12,115.753
2025-11-05 23:42:00,960.12,960.12,959.38,960.09,186.896
2025-11-05 23:43:00,960.09,960.12,959.9,960.11,49.434
2025-11-05 23:44:00,960.12,960.98,960.12,960.88,503.123
2025-11-05 23:45:00,960.88,960.88,960.37,960.71,116.987
2025-11-05 23:46:00,960.71,960.72,959.7,959.89,177.285
2025-11-05 23:47:00,959.9,960.6,959.9,960.26,55.585
2025-11-05 23:48:00,960.25,960.25,959.98,960.22,44.051
2025-11-05 23:49:00,960.24,960.24,959.87,959.88,48.102
2025-11-05 23:50:00,959.87,959.88,959.23,959.42,149.06
2025-11-05 23:51:00,959.43,959.64,959.31,959.38,58.387
2025-11-05 23:52:00,959.38,960.17,959.37,960.16,103.2
2025-11-05 23:53:00,960.17,960.17,959.63,959.95,275.891
2025-11-05 23:54:00,959.95,960.42,959.81,959.81,113.574
2025-11-05 23:55:00,959.82,960.0,959.42,960.0,297.883
2025-11-05 23:56:00,959.99,960.18,959.63,960.18,209.619
2025-11-05 23:57:00,960.17,960.54,960.17,960.19,177.642
2025-11-05 23:58:00,960.19,960.2,959.61,959.61,78.791
2025-11-05 23:59:00,959.6,959.71,959.22,959.33,64.832
2025-11-06 00:00:00,959.32,959.32,958.14,958.16,384.465
2025-11-06 00:01:00,958.16,958.3,958.1,958.21,107.316
2025-11-06 00:02:00,958.22,958.3,956.72,956.79,404.449
2025-11-06 00:03:00,956.78,956.96,956.49,956.8,284.763
2025-11-06 00:04:00,956.81,956.9,955.97,956.39,231.122
2025-11-06 00:05:00,956.39,956.7,955.11,955.2,336.757
2025-11-06 00:06:00,955.21,955.56,954.81,955.2,228.04
2025-11-06 00:07:00,955.2,955.58,954.9,954.99,107.558
2025-11-06 00:08:00,954.99,955.44,954.87,955.44,72.882
2025-11-06 00:09:00,955.44,956.62,955.44,956.62,106.539
2025-11-06 00:10:00,956.61,957.73,956.59,957.27,261.828
2025-11-06 00:11:00,957.27,957.53,957.27,957.52,113.827
2025-11-06 00:12:00,957.53,957.59,957.1,957.59,68.143
2025-11-06 00:13:00,957.59,957.7,956.42,956.59,128.482
2025-11-06 00:14:00,956.59,956.81,956.26,956.44,110.168
2025-11-06 00:15:00,956.43,956.56,956.05,956.14,71.671
2025-11-06 00:16:00,956.15,957.34,956.14,956.91,41.879
2025-11-06 00:17:00,956.91,957.15,955.71,955.71,87.297
2025-11-06 00:18:00,955.72,955.72,953.86,954.29,1453.524
2025-11-06 00:19:00,954.3,954.73,954.29,954.56,53.8
2025-11-06 00:20:00,954.57,954.57,953.43,953.61,109.118
2025-11-06 00:21:00,953.61,953.8,953.5,953.73,40.328
2025-11-06 00:22:00,953.74,953.79,953.5,953.63,143.776
2025-11-06 00:23:00,953.63,953.63,952.28,952.28,197.448
2025-11-06 00:24:00,952.28,952.56,951.49,952.05,536.398
2025-11-06 00:25:00,952.16,953.26,951.94,953.13,162.002
2025-11-06 00:26:00,953.13,953.56,952.52,952.86,168.428
2025-11-06 00:27:00,952.87,953.26,952.86,952.9,54.704
2025-11-06 00:28:00,952.89,953.38,952.55,953.37,178.533
2025-11-06 00:29:00,953.37,954.04,953.37,953.72,94.944
2025-11-06 00:30:00,953.72,953.73,953.05,953.11,102.57
2025-11-06 00:31:00,953.11,953.21,952.14,952.38,315.474
2025-11-06 00:32:00,952.38,952.77,952.16,952.39,129.523
2025-11-06 00:33:00,952.38,953.31,952.01,953.24,118.89
2025-11-06 00:34:00,953.25,953.25,952.16,952.61,196.883
2025-11-06 00:35:00,952.6,953.3,952.14,952.88,67.687
2025-11-06 00:36:00,952.88,953.6,952.88,953.0,222.21
2025-11-06 00:37:00,953.01,953.2,952.86,952.9,63.459
2025-11-06 00:38:00,952.9,952.9,951.0,951.0,951.101
2025-11-06 00:39:00,951.01,951.68,950.9,951.68,161.622
2025-11-06 00:40:00,951.68,951.68,950.9,951.35,265.068
2025-11-06 00:41:00,951.34,951.94,951.31,951.66,114.204
2025-11-06 00:42:00,951.66,951.86,951.46,951.85,50.831
2025-11-06 00:43:00,951.85,951.91,951.1,951.27,123.227
2025-11-06 00:44:00,951.28,951.91,951.27,951.86,202.788
2025-11-06 00:45:00,951.87,952.68,951.87,952.2,143.939
2025-11-06 00:46:00,952.21,952.31,951.95,951.98,50.924
2025-11-06 00:47:00,951.98,952.14,951.48,952.1,129.319
2025-11-06 00:48:00,952.1,954.28,952.1,952.89,759.395
2025-11-06 00:49:00,952.88,953.17,952.75,953.16,85.173
2025-11-06 00:50:00,953.17,953.29,952.54,953.29,94.914
2025-11-06 00:51:00,953.29,954.61,953.01,954.31,408.893
2025-11-06 00:52:00,954.3,954.3,953.61,953.61,40.946
2025-11-06 00:53:00,953.61,954.3,953.6,954.18,31.116
2025-11-06 00:54:00,954.18,955.59,954.14,955.59,146.507
2025-11-06 00:55:00,955.6,955.85,954.82,954.83,57.718
2025-11-06 00:56:00,954.83,955.21,954.66,955.21,53.452
2025-11-06 00:57:00,955.2,955.21,954.92,954.98,30.178
2025-11-06 00:58:00,954.98,955.3,954.9,955.22,63.244
2025-11-06 00:59:00,955.22,955.22,954.93,955.0,36.267
2025-11-06 01:00:00,954.99,955.09,954.24,954.25,249.74
2025-11-06 01:01:00,954.25,954.47,953.8,953.92,89.714
2025-11-06 01:02:00,953.91,953.95,953.22,953.35,57.936
2025-11-06 01:03:00,953.35,953.35,952.59,952.72,58.394
2025-11-06 01:04:00,952.73,952.92,951.69,952.04,265.007
2025-11-06 01:05:00,952.03,952.19,951.65,951.81,128.677
2025-11-06 01:06:00,951.81,952.5,950.89,950.89,315.36
2025-11-06 01:07:00,950.89,951.57,949.0,949.26,2196.379
2025-11-06 01:08:00,949.25,949.26,947.75,947.99,890.282
2025-11-06 01:09:00,948.0,948.54,947.45,948.54,437.44
2025-11-06 01:10:00,948.54,948.6,948.04,948.4,73.177
2025-11-06 01:11:00,948.39,948.4,947.75,948.37,145.681
2025-11-06 01:12:00,948.36,949.14,948.36,949.13,599.673
2025-11-06 01:13:00,949.13,949.27,948.65,949.26,118.633
2025-11-06 01:14:00,949.26,949.26,948.42,948.6,122.867
2025-11-06 01:15:00,948.6,950.18,948.6,949.61,808.438
2025-11-06 01:16:00,949.6,949.61,948.6,948.75,180.34
2025-11-06 01:17:00,948.76,948.76,947.89,947.89,56.583
2025-11-06 01:18:00,947.89,948.17,946.96,946.97,279.5
2025-11-06 01:19:00,946.97,947.36,946.4,946.52,340.549
2025-11-06 01:20:00,946.52,946.62,945.99,946.19,420.299
2025-11-06 01:21:00,946.2,946.9,945.54,946.89,406.341
2025-11-06 01:22:00,946.9,946.9,945.09,945.6,608.755
2025-11-06 01:23:00,945.6,946.7,945.6,946.46,208.669
2025-11-06 01:24:00,946.47,946.47,945.58,945.76,139.044
2025-11-06 01:25:00,945.75,946.2,945.05,945.05,143.297
2025-11-06 01:26:00,945.06,945.07,943.75,944.35,710.816
2025-11-06 01:27:00,944.35,945.48,944.25,945.31,64.863
2025-11-06 01:28:00,945.31,945.31,944.2,944.21,122.243
2025-11-06 01:29:00,944.2,945.67,944.18,945.53,328.738
2025-11-06 01:30:00,945.54,945.89,945.1,945.4,284.52
2025-11-06 01:31:00,945.4,946.26,945.39,946.25,521.747
2025-11-06 01:32:00,946.25,946.38,945.53,946.38,114.693
2025-11-06 01:33:00,946.37,946.9,946.11,946.9,171.551
2025-11-06 01:34:00,946.9,947.01,946.61,946.62,101.285
2025-11-06 01:35:00,946.62,946.99,946.62,946.65,60.099
2025-11-06 01:36:00,946.64,948.8,946.64,948.69,570.369
2025-11-06 01:37:00,948.69,948.8,948.0,948.28,148.04
2025-11-06 01:38:00,948.28,949.59,947.9,949.31,215.142
2025-11-06 01:39:00,949.31,949.52,949.05,949.2,148.243
2025-11-06 01:40:00,949.2,949.2,947.81,948.91,224.125
2025-11-06 01:41:00,948.91,949.7,948.75,949.46,141.227
2025-11-06 01:42:00,949.47,949.9,948.8,948.81,93.396
2025-11-06 01:43:00,948.81,948.9,948.53,948.63,41.675
2025-11-06 01:44:00,948.62,948.93,948.5,948.92,40.766
2025-11-06 01:45:00,948.92,949.76,948.92,949.76,204.49
2025-11-06 01:46:00,949.76,951.8,949.76,950.49,680.098
2025-11-06 01:47:00,950.5,950.53,950.28,950.42,94.452
2025-11-06 01:48:00,950.41,950.41,949.92,949.93,49.128
2025-11-06 01:49:00,949.93,950.2,949.8,950.2,51.876
2025-11-06 01:50:00,950.2,950.42,949.92,950.14,179.896
2025-11-06 01:51:00,950.13,951.31,950.09,950.88,93.999
2025-11-06 01:52:00,950.87,951.19,950.61,950.91,48.762
2025-11-06 01:53:00,950.9,951.65,950.7,951.64,92.477
2025-11-06 01:54:00,951.64,951.65,950.84,950.85,82.282
2025-11-06 01:55:00,950.85,951.47,950.85,951.32,110.611
2025-11-06 01:56:00,951.33,951.7,951.32,951.52,95.207
2025-11-06 01:57:00,951.53,951.92,951.52,951.66,59.145
2025-11-06 01:58:00,951.66,951.66,951.3,951.34,177.493
2025-11-06 01:59:00,951.34,951.41,950.91,951.4,466.435
2025-11-06 02:00:00,951.41,952.12,950.91,950.91,125.524
2025-11-06 02:01:00,950.9,951.68,950.6,951.0,155.148
2025-11-06 02:02:00,950.99,950.99,949.71,949.77,119.426
2025-11-06 02:03:00,949.77,950.49,949.77,950.49,73.607
2025-11-06 02:04:00,950.5,950.82,950.4,950.4,54.281
2025-11-06 02:05:00,950.41,951.0,950.4,950.73,108.656
2025-11-06 02:06:00,950.73,950.73,950.2,950.2,108.901
2025-11-06 02:07:00,950.21,951.0,950.21,950.98,87.698
2025-11-06 02:08:00,950.98,952.0,950.98,951.3,129.259
2025-11-06 02:09:00,951.3,951.31,949.69,949.69,88.607
2025-11-06 02:10:00,949.69,949.69,948.93,949.4,128.41
2025-11-06 02:11:00,949.41,949.41,947.9,948.15,367.542
2025-11-06 02:12:00,948.15,948.6,947.0,948.49,343.408
2025-11-06 02:13:00,948.49,948.49,947.3,947.3,136.578
2025-11-06 02:14:00,947.31,947.45,947.0,947.15,94.38
2025-11-06 02:15:00,947.15,948.85,947.15,948.84,86.352
2025-11-06 02:16:00,948.85,950.16,948.84,950.06,440.077
2025-11-06 02:17:00,950.07,950.81,949.71,949.86,295.733
2025-11-06 02:18:00,949.86,950.59,949.76,950.58,50.062
2025-11-06 02:19:00,950.58,950.64,950.1,950.4,168.846
2025-11-06 02:20:00,950.4,950.48,949.76,949.77,57.268
2025-11-06 02:21:00,949.76,950.1,949.76,949.91,92.369
2025-11-06 02:22:00,949.91,949.91,949.3,949.4,98.344
2025-11-06 02:23:00,949.4,950.09,949.39,949.58,143.383
2025-11-06 02:24:00,949.58,950.19,948.56,948.57,73.988
2025-11-06 02:25:00,948.56,948.82,948.0,948.14,161.861
2025-11-06 02:26:00,948.15,948.29,948.02,948.07,56.871
2025-11-06 02:27:00,948.06,948.66,947.9,948.21,234.694
2025-11-06 02:28:00,948.2,948.51,948.0,948.51,33.959
2025-11-06 02:29:00,948.51,949.2,948.5,948.69,68.264
2025-11-06 02:30:00,948.69,948.8,948.3,948.79,67.476
2025-11-06 02:31:00,948.8,949.29,948.8,949.14,53.93
2025-11-06 02:32:00,949.13,949.8,948.76,949.79,90.349
2025-11-06 02:33:00,949.8,950.84,949.8,950.65,250.854
2025-11-06 02:34:00,950.65,951.1,950.47,950.88,162.466
2025-11-06 02:35:00,950.89,952.8,950.89,952.31,358.995
2025-11-06 02:36:00,952.3,952.48,951.9,952.3,100.214
2025-11-06 02:37:00,952.31,953.29,952.31,953.01,279.296
2025-11-06 02:38:00,953.02,953.3,952.86,953.3,139.308
2025-11-06 02:39:00,953.29,953.45,953.21,953.45,147.378
2025-11-06 02:40:00,953.46,954.52,953.34,954.51,497.608
2025-11-06 02:41:00,954.52,954.9,953.84,954.66,210.882
2025-11-06 02:42:00,954.66,956.93,954.66,956.93,592.234
2025-11-06 02:43:00,956.92,956.92,956.37,956.82,83.101
2025-11-06 02:44:00,956.82,956.82,955.85,955.86,107.218
2025-11-06 02:45:00,955.86,957.29,955.86,956.68,290.274
2025-11-06 02:46:00,956.69,958.73,956.67,957.63,525.75
2025-11-06 02:47:00,957.63,957.8,956.71,957.79,99.223
2025-11-06 02:48:00,957.8,958.3,957.41,957.41,207.867
2025-11-06 02:49:00,957.4,957.9,956.5,957.9,205.389
2025-11-06 02:50:00,957.89,957.9,956.67,956.67,154.538
2025-11-06 02:51:00,956.67,957.2,956.26,957.2,263.483
2025-11-06 02:52:00,957.2,957.2,956.26,956.4,110.527
2025-11-06 02:53:00,956.41,956.5,955.98,956.28,78.756
2025-11-06 02:54:00,956.29,956.59,955.93,956.27,71.361
2025-11-06 02:55:00,956.26,956.77,956.26,956.61,68.476
2025-11-06 02:56:00,956.6,957.6,956.6,957.38,96.528
2025-11-06 02:57:00,957.38,957.56,957.2,957.35,40.824
2025-11-06 02:58:00,957.36,957.37,956.15,957.06,486.03
2025-11-06 02:59:00,957.06,957.06,956.15,956.4,116.002
2025-11-06 03:00:00,956.39,957.06,956.3,956.35,71.571
2025-11-06 03:01:00,956.34,957.48,956.34,957.47,137.267
2025-11-06 03:02:00,957.47,957.9,957.05,957.68,93.59
2025-11-06 03:03:00,957.69,957.7,957.39,957.52,192.311
2025-11-06 03:04:00,957.52,958.36,957.21,958.33,251.278
2025-11-06 03:05:00,958.34,958.88,957.85,958.62,633.933
2025-11-06 03:06:00,958.62,959.23,958.49,959.23,327.161
2025-11-06 03:07:00,959.24,959.29,958.0,958.01,259.061
2025-11-06 03:08:00,958.01,958.01,957.03,957.23,191.826
2025-11-06 03:09:00,957.23,958.78,957.19,958.78,261.641
2025-11-06 03:10:00,958.78,958.78,958.1,958.11,114.188
2025-11-06 03:11:00,958.1,958.4,957.9,958.23,117.729
2025-11-06 03:12:00,958.23,958.23,957.45,957.8,47.029
2025-11-06 03:13:00,957.79,957.79,957.0,957.3,332.043
2025-11-06 03:14:00,957.31,957.91,957.31,957.91,63.501
2025-11-06 03:15:00,957.91,959.99,957.9,959.59,1435.343
2025-11-06 03:16:00,959.59,961.09,959.5,960.84,988.529
2025-11-06 03:17:00,960.84,961.1,960.02,961.1,243.673
2025-11-06 03:18:00,961.1,962.07,961.1,961.83,423.507
2025-11-06 03:19:00,961.83,962.11,961.53,961.74,181.951
2025-11-06 03:20:00,961.73,961.94,961.3,961.85,120.286
2025-11-06 03:21:00,961.86,962.09,961.26,961.43,52.796
2025-11-06 03:22:00,961.43,961.96,961.07,961.96,82.19
2025-11-06 03:23:00,961.95,962.08,960.8,960.8,254.758
2025-11-06 03:24:00,960.8,961.24,960.64,961.14,288.784
2025-11-06 03:25:00,961.13,961.37,960.95,961.33,59.161
2025-11-06 03:26:00,961.33,961.49,960.7,960.71,39.982
2025-11-06 03:27:00,960.7,960.98,960.5,960.98,59.346
2025-11-06 03:28:00,960.98,961.0,960.11,960.12,76.321
2025-11-06 03:29:00,960.11,960.11,958.73,959.39,554.847
2025-11-06 03:30:00,959.4,960.78,959.39,960.7,160.941
2025-11-06 03:31:00,960.7,961.09,960.09,960.32,103.073
2025-11-06 03:32:00,960.33,961.15,960.33,961.0,74.304
2025-11-06 03:33:00,961.01,961.01,960.47,960.79,70.647
2025-11-06 03:34:00,960.79,961.0,960.75,960.97,85.312
2025-11-06 03:35:00,960.97,962.06,960.86,962.01,93.946
2025-11-06 03:36:00,962.0,962.01,961.4,961.49,49.9
2025-11-06 03:37:00,961.49,962.37,961.48,962.37,411.273
2025-11-06 03:38:00,962.38,963.2,962.38,963.19,407.309
2025-11-06 03:39:00,963.2,963.2,962.35,962.36,75.755
2025-11-06 03:40:00,962.36,963.07,962.36,962.58,73.721
2025-11-06 03:41:00,962.58,962.68,962.1,962.11,215.597
2025-11-06 03:42:00,962.12,962.12,961.51,961.83,133.369
2025-11-06 03:43:00,961.83,962.63,961.83,962.57,192.256
2025-11-06 03:44:00,962.56,962.56,961.9,962.11,318.569
2025-11-06 03:45:00,962.12,962.22,961.8,962.22,44.65
2025-11-06 03:46:00,962.21,962.67,962.21,962.63,55.688
2025-11-06 03:47:00,962.64,962.69,961.68,962.09,71.964
2025-11-06 03:48:00,962.08,962.92,962.05,962.62,60.22
2025-11-06 03:49:00,962.61,963.28,962.48,963.28,126.434
2025-11-06 03:50:00,963.27,963.4,963.07,963.32,62.171
2025-11-06 03:51:00,963.32,963.49,962.8,963.49,120.687
2025-11-06 03:52:00,963.48,963.66,962.89,962.9,113.755
2025-11-06 03:53:00,962.9,962.9,962.0,962.04,154.603
2025-11-06 03:54:00,962.03,962.34,961.59,962.33,102.579
2025-11-06 03:55:00,962.33,962.39,962.07,962.21,65.177
2025-11-06 03:56:00,962.21,962.73,962.0,962.72,183.45
2025-11-06 03:57:00,962.72,963.6,962.68,963.42,114.698
2025-11-06 03:58:00,963.43,964.0,963.43,963.7,113.484
2025-11-06 03:59:00,963.71,963.71,962.67,963.02,93.033
2025-11-06 04:00:00,963.02,963.96,962.8,963.76,108.939
2025-11-06 04:01:00,963.76,963.76,962.8,963.22,116.434
2025-11-06 04:02:00,963.23,963.94,963.23,963.93,68.534
2025-11-06 04:03:00,963.93,964.16,963.84,963.97,179.96
2025-11-06 04:04:00,963.96,964.33,963.93,964.26,142.07
2025-11-06 04:05:00,964.25,965.23,964.25,964.91,478.049
2025-11-06 04:06:00,964.92,964.92,963.96,964.2,190.369
2025-11-06 04:07:00,964.21,964.43,963.7,963.7,66.383
2025-11-06 04:08:00,963.71,963.71,963.02,963.68,61.279
2025-11-06 04:09:00,963.69,963.7,963.35,963.5,108.821
2025-11-06 04:10:00,963.5,963.8,963.25,963.34,167.446
2025-11-06 04:11:00,963.35,963.35,962.76,962.79,136.321
2025-11-06 04:12:00,962.79,963.26,962.52,963.14,111.572
2025-11-06 04:13:00,963.13,963.8,963.1,963.8,146.286
2025-11-06 04:14:00,963.8,964.52,963.51,963.51,227.043
2025-11-06 04:15:00,963.51,963.8,962.98,962.98,76.385
2025-11-06 04:16:00,962.98,963.06,962.1,962.1,105.366
2025-11-06 04:17:00,962.1,962.35,962.02,962.34,65.144
2025-11-06 04:18:00,962.34,963.5,962.34,962.55,109.137
2025-11-06 04:19:00,962.55,962.58,961.76,962.0,243.345
2025-11-06 04:20:00,961.99,962.0,961.04,961.26,128.079
2025-11-06 04:21:00,961.26,961.27,960.11,960.14,365.556
2025-11-06 04:22:00,960.14,960.34,959.95,959.95,131.597
2025-11-06 04:23:00,959.96,960.34,959.96,959.99,119.635
2025-11-06 04:24:00,959.99,960.52,959.84,960.52,200.561
2025-11-06 04:25:00,960.52,960.53,959.8,959.8,86.224
2025-11-06 04:26:00,959.8,960.27,959.47,960.09,166.675
2025-11-06 04:27:00,960.09,960.5,960.09,960.44,112.988
2025-11-06 04:28:00,960.43,960.43,959.58,960.04,58.658
2025-11-06 04:29:00,960.04,960.72,959.8,959.8,208.382
2025-11-06 04:30:00,959.8,960.0,959.06,959.4,170.507
2025-11-06 04:31:00,959.4,959.59,959.08,959.56,55.754
2025-11-06 04:32:00,959.57,960.1,959.56,959.88,71.036
2025-11-06 04:33:00,959.87,960.41,959.87,960.4,95.271
2025-11-06 04:34:00,960.4,961.01,960.31,960.74,322.154
2025-11-06 04:35:00,960.75,961.3,960.74,960.8,77.352
2025-11-06 04:36:00,960.79,960.89,959.03,959.69,683.033
2025-11-06 04:37:00,959.68,960.22,959.6,960.07,81.478
2025-11-06 04:38:00,960.06,960.68,959.99,960.67,193.472
2025-11-06 04:39:00,960.68,960.91,960.3,960.31,118.017
2025-11-06 04:40:00,960.3,960.3,959.84,960.23,124.001
2025-11-06 04:41:00,960.23,960.39,959.88,960.09,124.608
2025-11-06 04:42:00,960.1,961.03,960.09,960.5,143.647
2025-11-06 04:43:00,960.49,960.7,960.34,960.7,103.597
2025-11-06 04:44:00,960.7,961.06,960.7,960.84,169.724
2025-11-06 04:45:00,960.84,963.96,960.54,963.65,442.141
2025-11-06 04:46:00,963.64,963.65,962.25,962.52,103.477
2025-11-06 04:47:00,962.52,962.75,962.42,962.67,104.375
2025-11-06 04:48:00,962.67,962.89,962.0,962.13,100.962
2025-11-06 04:49:00,962.12,962.16,961.64,962.11,118.962
2025-11-06 04:50:00,962.1,962.1,961.04,961.26,193.754
2025-11-06 04:51:00,961.25,961.61,961.0,961.17,101.41
2025-11-06 04:52:00,961.16,962.16,960.61,961.9,341.046
2025-11-06 04:53:00,961.91,961.91,961.11,961.18,79.572
2025-11-06 04:54:00,961.19,961.28,960.5,960.5,121.847
2025-11-06 04:55:00,960.5,960.64,960.26,960.64,161.896
2025-11-06 04:56:00,960.63,960.63,960.2,960.21,83.284
2025-11-06 04:57:00,960.21,960.37,959.88,960.06,92.276
2025-11-06 04:58:00,960.05,960.16,959.94,960.06,58.396
2025-11-06 04:59:00,960.06,960.66,959.99,960.22,148.967
2025-11-06 05:00:00,960.21,960.36,959.75,960.35,180.9
2025-11-06 05:01:00,960.36,960.37,959.86,960.17,141.891
2025-11-06 05:02:00,960.18,960.4,959.93,960.22,272.454
2025-11-06 05:03:00,960.21,960.66,960.21,960.64,69.014
2025-11-06 05:04:00,960.63,960.64,960.3,960.51,62.88
2025-11-06 05:05:00,960.51,960.66,959.5,959.51,256.04
2025-11-06 05:06:00,959.5,959.8,959.41,959.42,84.541
2025-11-06 05:07:00,959.42,959.42,958.22,958.51,346.238
2025-11-06 05:08:00,958.51,958.58,957.8,957.8,192.157
2025-11-06 05:09:00,957.8,957.81,956.44,956.72,120.479
2025-11-06 05:10:00,956.73,957.17,956.6,956.9,86.84
2025-11-06 05:11:00,956.9,956.9,954.43,954.9,567.788
2025-11-06 05:12:00,954.9,955.1,954.43,955.1,216.026
2025-11-06 05:13:00,955.1,956.05,955.07,955.58,217.895
2025-11-06 05:14:00,955.57,955.57,955.0,955.1,86.736
2025-11-06 05:15:00,955.1,955.1,954.14,954.28,195.607
2025-11-06 05:16:00,954.27,954.5,953.53,953.76,288.653
2025-11-06 05:17:00,953.75,953.76,953.0,953.27,66.639
2025-11-06 05:18:00,953.27,953.74,953.26,953.5,112.955
2025-11-06 05:19:00,953.5,954.0,953.43,953.78,61.616
2025-11-06 05:20:00,953.77,954.34,953.6,954.34,138.33
2025-11-06 05:21:00,954.34,954.4,953.61,953.61,92.991
2025-11-06 05:22:00,953.6,955.12,953.6,954.86,226.402
2025-11-06 05:23:00,954.85,956.11,954.7,955.31,534.681
2025-11-06 05:24:00,955.3,955.51,954.95,955.51,90.106
2025-11-06 05:25:00,955.51,955.51,955.1,955.38,62.153
2025-11-06 05:26:00,955.38,955.44,954.53,954.53,52.609
2025-11-06 05:27:00,954.53,955.34,953.72,953.73,352.518
2025-11-06 05:28:00,953.72,954.49,952.0,954.49,749.415
2025-11-06 05:29:00,954.5,954.5,953.92,953.92,120.925
2025-11-06 05:30:00,953.93,955.01,953.92,954.79,163.698
2025-11-06 05:31:00,954.78,954.78,953.45,953.46,59.249
2025-11-06 05:32:00,953.45,953.49,952.92,953.06,121.425
2025-11-06 05:33:00,953.07,953.4,952.86,953.01,224.036
2025-11-06 05:34:00,953.02,953.83,953.02,953.57,91.407
2025-11-06 05:35:00,953.56,953.86,953.28,953.86,78.894
2025-11-06 05:36:00,953.85,953.85,952.99,953.24,99.778
2025-11-06 05:37:00,953.24,953.24,952.24,952.24,100.279
2025-11-06 05:38:00,952.23,952.23,951.1,951.28,421.625
2025-11-06 05:39:00,951.27,951.58,950.78,950.78,167.042
2025-11-06 05:40:00,950.78,951.69,950.78,951.46,65.591
2025-11-06 05:41:00,951.45,951.62,950.99,951.62,147.624
2025-11-06 05:42:00,951.61,951.76,951.41,951.46,120.316
2025-11-06 05:43:00,951.46,951.48,950.7,950.86,89.924
2025-11-06 05:44:00,950.85,951.3,950.82,951.12,147.377
2025-11-06 05:45:00,951.11,951.61,951.1,951.1,59.656
2025-11-06 05:46:00,951.1,951.5,950.83,951.43,132.354
2025-11-06 05:47:00,951.43,951.59,950.8,950.84,111.683
2025-11-06 05:48:00,950.83,950.97,950.05,950.38,192.46
2025-11-06 05:49:00,950.37,950.56,950.27,950.42,79.269
2025-11-06 05:50:00,950.42,950.5,950.1,950.19,86.82
2025-11-06 05:51:00,950.19,950.64,950.0,950.0,201.196
2025-11-06 05:52:00,950.0,951.19,950.0,950.41,217.749
2025-11-06 05:53:00,950.41,950.43,949.49,949.53,294.39
2025-11-06 05:54:00,949.52,949.53,949.06,949.13,195.14
2025-11-06 05:55:00,949.13,949.4,948.91,949.19,341.042
2025-11-06 05:56:00,949.19,949.5,949.0,949.5,102.874
2025-11-06 05:57:00,949.5,949.66,948.97,949.03,155.056
2025-11-06 05:58:00,949.04,949.56,949.03,949.34,132.1
2025-11-06 05:59:00,949.35,949.65,949.2,949.58,141.338
2025-11-06 06:00:00,949.58,950.34,949.54,950.26,65.768
2025-11-06 06:01:00,950.26,950.95,950.26,950.73,111.707
2025-11-06 06:02:00,950.72,951.33,950.49,951.33,101.849
2025-11-06 06:03:00,951.34,953.2,951.31,952.98,287.418
2025-11-06 06:04:00,952.98,953.91,952.79,952.8,495.619
2025-11-06 06:05:00,952.79,953.21,952.7,953.21,136.908
